CommentTextDisplay	cleanComment	Sentiment
I’ve always wanted one of those well I have had one with my brother Jonathan he was just tape his camera to it and it messes it up	ive alway want one well one brother jonathan tape camera mess	0
Ayase Aya I went through the whole comment section to find this comparison	ayas aya went whole comment section find comparison	0
I watched the Nickel flip a million times	watch nickel flip million time	0
Roses are red violets are blue you don't know me but I sure know you          (  ͡  °  ͜  ʖ  ͡  °  )	rose red violet blue dont know sure know ʖ	0
You guys should do a challenge of that's lit	guy challeng that lit	-1
whats the song	what song	0
I like the first one	like first one	1
Water car😂😂😂😂	water car	0
WHO watching IN 2019? :p	watch 2019 p	0
I SUBSCRIBE AND LIKED	subscrib like	1
The pencil in the bball net	pencil bball net	0
i dont know why but they always choose the best music	dont know alway choos best music	1
Í have question why dó you dó this	í question dó dó	0
my fave dp vid ever  can't stop watching it	fave dp vid ever cant stop watch	-1
I have one of those types of knifes	one type knife	0
I picked both	pick	0
FLIP A SELF AND I SUBSCRIBED	flip self subscrib	0
this channel is like alcohal for my little bro. hes addicted!	channel like alcoh littl bro he addict	1
the one with the twins flipping it	one twin flip	0
whos still watching this in 2021	who still watch 2021	0
This was when Fidget Spinner were cool.	fidget spinner cool	1
hey Dude Perfect. I'm actually going to Destin this summer. will yall be there ?	hey dude perfect im actual go destin summer yall	1
I love this series soo much. Thanks for bringing it back!	love seri soo much thank bring back	1
My favorite flip was the one his son did(SOO CUTE)❤️❤️	favorit flip one son didsoo cute	1
This is so nostalgic	nostalg	0
Can. I at least get one like on Tbilisi coment	least get one like tbilisi coment	1
this was posted on my birthday😍	post birthday	0
The real Twisted Fate	real twist fate	0
Where did you buy the rocket	buy rocket	0
Who else sees this video was posted in 2016 but at 3:04 the green book says Guinness world record of 2017	els see video post 2016 304 green book say guin world record 2017	0
Why did coby have those headphone things on	cobi headphon thing	0
Anyone else see the purple dot at 5:35-5:38	anyon els see purpl dot 535538	0
the ninja star of catastrophie is the genji ninja star	ninja star catastrophi genji ninja star	0
I can't do that	cant	0
I like all of them	like	1
where can I get  them to play with my son and nephews ?	get play son nephew	0
THIS IS CRAZY	crazi	-1
glass bottle flip	glass bottl flip	0
Did anyone notice that at 6:21 either Ty or Cody farted?	anyon notic 621 either ty codi fart	0
We want bottle flip 3	want bottl flip 3	1
Anyone else here when this has 69k comments	anyon els 69k comment	0
The golf tee must have been hard	golf tee must hard	-1
Do practice this first and then do it on tv p.s. you guus are so cool what was it loke meeting odell	practic first tv ps guu cool loke meet odel	1
I like the  bow and arrow one	like bow arrow one	1
the favourite stunt was the remote controlled car driving on water. dat was pretty awesome	favourit stunt remot control car drive water dat pretti awesom	1
Others be like :👀 dude can u not-	other like dude u	1
COSTER!!!!!	coster	0
my famyly is the snorkel spitter	famyli snorkel spitter	0
Those trick shots would help me in life the bad thing is I don't know how to do any of them   😂 or😩	trick shot would help life bad thing dont know	-1
Dude perfect are so fake.	dude perfect fake	0
This is kinda boring but I bet it will get so many view because it's a fidget spinner	kinda bore bet get mani view fidget spinner	-1
The first 1000 people to like this comment will have good luck for life	first 1000 peopl like comment good luck life	1
I like this vid. It's AMAZING.Let make part 3 dp	like vid amazinglet make part 3 dp	1
They tried this thousands times and showed us only perfect 1	tri thousand time show us perfect 1	1
MOST POPULAR CHANNEL	popular channel	1
Lucky hacker day pro	lucki hacker day pro	1
Yeah fight battles	yeah fight battl	-1
Twin	twin	0
I saw them before there Chanel came out because they used to have a tv show	saw chanel came use tv show	0
Everyone: wow that trick shot is sick  me (pushing my ego): i can do that, i can do that as well, hmm yh i can do that as well	everyon wow trick shot sick push ego well hmm yh well	1
Hate to break it to you, but this was 3 years ago, and they never respond to comments.	hate break 3 year ago never respond comment	-1
*sees my favorite pringles*    OH NO YOU DINT JUST DO THAT	see favorit pringl oh dint	1
They flipped a nickel.	flip nickel	0
What the spam also that wasn't a swish	spam also wasnt swish	-1
Are you an idiot yes they are real cards	idiot ye real card	-1
2:52 thats a credit card	252 that credit card	0
I knew this would happen eventually	knew would happen eventu	0
That old man always make me laugh.	old man alway make laugh	1
I think it's going to be fidget spinner stereotypes	think go fidget spinner stereotyp	0
low to high ;))	low high	0
I follow you on creative	follow creativ	1
who made those rockets for you	made rocket	0
First DP episode where the DP team does literally nothing	first dp episod dp team liter noth	0
4:09 not real	409 real	0
Make a cricket trick shot vieeo	make cricket trick shot vieeo	0
That was AMAZING!!!!!! YOU GUYS ARE SERIOUSLY AMAZING SERIOUSLY 😰😰	amaz guy serious amaz serious	1
food explosion trick shots	food explos trick shot	0
@@Unknown774 that or he had to go to the bathroom	unknown774 go bathroom	0
Comentar tour favorite shot xd	comentar tour favorit shot xd	1
you guys should flip the Cristal gyser bottle not the small one but the big one	guy flip cristal gyser bottl small one big one	1
The Trend is over	trend	0
Cool and nice card Dude Perfect XDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD	cool nice card dude perfect xdddddddddddddddddddddddddddddddddd	1
Holy, this was made on my birthday!!!	holi made birthday	0
IIIKirieshca playIII It ain’t meant to	iiikirieshca playiii aint meant	0
Do soccer stereotypes	soccer stereotyp	0
Rolling down the hill haha!!	roll hill haha	1
You should come to Trackside in Brookfield,WI.	come tracksid brookfieldwi	0
*recomedations 3 years ago*  like as you old of this channel	recomed 3 year ago like old channel	1
I hope that camera in the dishwasher is ok	hope camera dishwash ok	1
But what was other ft	ft	0
The rage monster is really raging XD                  OP LEGEND AT FORTNITE ALL HALE THE KING	rage monster realli rage xd op legend fortnit hale king	-1
There are only cat emojiis	cat emojii	0
Ti  is low gar is high	ti low gar high	0
What material are these planes made of?	materi plane made	0
you  guys  are the best ☺	guy best	1
raptor 3761 you can get yo peanut head yo breath stink so much I can smell it over my phone you big dummy	raptor 3761 get yo peanut head yo breath stink much smell phone big dummi	-1
We want more rocket episode	want rocket episod	1
they fell off so hard	fell hard	-1
Ty said it was going to be a double back flip with the ladder but it was a triple back flip	ty said go doubl back flip ladder tripl back flip	0
Water bottle flip edition version 2	water bottl flip edit version 2	0
Who else thought Owen was the best part	els thought owen best part	1
How much takes for one trick shot I mean awesomeness?	much take one trick shot mean awesom	0
what kind of cards do you use?	kind card use	0
Only videos that can get over 100 mil views without being about about toys or being a music video	video get 100 mil view without toy music video	0
It was not cool at all like if you did?	cool like	1
The one with Ty forgetting the coaster was funny every time	one ty forget coaster funni everi time	1
First one is amazing! #Highlighter	first one amaz highlight	1
love the video! it was so cool i love your Chanel i subscribed to you will you sub to me😄😁😃😃😃	love video cool love chanel subscrib sub	1
New York Has Left The Chat	new york left chat	0
Who wished they had Dude Perfects office?!	wish dude perfect offic	1
you have  the  best  trick  shots in the  whole  world	best trick shot whole world	1
JESUS THE ENTIRE COMMENT SECTION IS SCAMS. I SCROLLED FOR 5 MINUTES TO FIND AN ACTUAL COMMENT!!!	jesu entir comment section scam scroll 5 minut find actual comment	-1
Comment if it is sooooo cool	comment sooooo cool	1
Could u all do videos on just two on two pls	could u video two two pl	0
2.28 is that pedro from solomondrin	228 pedro solomondrin	0
When I was so young I like to watch this like inf time	young like watch like inf time	1
Sub and I will sub abck	sub sub abck	0
1:15 when you camp in pubg duo and you both jump out like	115 camp pubg duo jump like	1
u should flip Cory next	u flip cori next	0
They fail for 5 hours not dude perfect	fail 5 hour dude perfect	1
B R I N G B A C K T H EB E A R D	b r n g b c k h eb e r	0
My goal is to make this to at least 10 because I just turned 10!!!!!	goal make least 10 turn 10	0
do trick with fidget spinner	trick fidget spinner	0
A_F3NNECKF0X if ur gonna hate then leave	a_f3nneckf0x ur gon na hate leav	-1
Football stereotypes please	footbal stereotyp pleas	1
Definitely high to low	definit high low	0
Where do I buy from	buy	0
It's almost 2018.  Y?	almost 2018	0
I have a slash 4x4 (Tyler's rc car)	slash 4x4 tyler rc car	-1
Cos they are not Indians ... Simple 😂😂😂	co indian simpl	0
Do a baseball edition	basebal edit	0
The ones from the roof would've taken ages because when they miss they would have to go all the way back down and get the ball	one roof wouldv taken age miss would go way back get ball	-1
Can anyone please tell me who panda is?    If you know please tell me              *please...*	anyon pleas tell panda know pleas tell pleas	1
Where i get that plane tho	get plane tho	0
The one when Cody makes the candle go out by flipping it ❤️❤️💎	one codi make candl go flip	0
wow it s cool	wow cool	1
on the rage monster when he tackles cody all the kids there are like yaaaaaaaa	rage monster tackl codi kid like yaaaaaaaa	0
I think you missed the barrel roll bomber	think miss barrel roll bomber	-1
One of these was shot in Frisco huh?	one shot frisco huh	0
I think that Ty is the main man	think ty main man	0
I stoped watching after this they ran out of stuff	stope watch ran stuff	0
Life is so easy like that	life easi like	1
Mr. diving catch	mr dive catch	0
Low to high i think	low high think	0
why not table soccer trick shots ?	tabl soccer trick shot	0
This is so cool. Great!	cool great	1
100 people who like this will find the new iPhone 3g	100 peopl like find new iphon 3g	1
2:19 it didn't go through the hoop	219 didnt go hoop	0
Life must be easy	life must easi	1
hot sand is always funny.	hot sand alway funni	1
Dude perfect is good 5 friends and a panda good luck!	dude perfect good 5 friend panda good luck	1
Haha Lol like the tires have huge flaps on them?	haha lol like tire huge flap	1
flip rubbers and crayons	flip rubber crayon	0
When you realise that Dude perfect are all autists who have ran out of ideas	realis dude perfect autist ran idea	1
You forgot mr flex around girls	forgot mr flex around girl	-1
my fav is the mobile laser shot	fav mobil laser shot	0
Ikr I get major nostalgia from this lol	ikr get major nostalgia lol	1
Can these missiles actually explode	missil actual explod	0
Bottle flip master	bottl flip master	0
film with rickie fowler pga golfer	film ricki fowler pga golfer	0
The stereotypes are so funny	stereotyp funni	1
The big archaeology undesirably carve because soybean extremely copy after a heartbreaking pie. prickly, offbeat guitar	big archaeolog undesir carv soybean extrem copi heartbreak pie prickli offbeat guitar	-1
