CommentTextDisplay	cleanComment	Sentiment
Flip a cow	flip cow	0
2:24 wehn i build my first rocked and try to Launch it	224 wehn build first rock tri launch	0
There videos are so good	video good	1
dude yall are fucking awesome	dude yall fuck awesom	0
Calm down its just a comment	calm comment	1
card throwing   please!!	card throw pleas	1
A couch	couch	0
Who is watching in 2017	watch 2017	0
can`t wait for the show.	cant wait show	0
that was insane	insan	-1
Plz more rockets battle Plz i would love to se more	plz rocket battl plz would love se	1
Call of dutty trickshots PLEASE	call dutti trickshot pleas	1
Did anybody else realize during the surfboys scene Cody was holding a fidget spinner	anybodi els realiz surfboy scene codi hold fidget spinner	0
Dude Perfect please do a fail edition or trekking stereotypes videos	dude perfect pleas fail edit trek stereotyp video	1
can I have rc car for my birthday on June 23	rc car birthday june 23	0
The way tha leader bend do	way tha leader bend	0
3:00 the kid be like : EZ man EZ juz do that I gat bottle flip. That was like can a kid do that?	300 kid like ez man ez juz gat bottl flip like kid	1
Great Fun as always guys! Great to see the 'Win' being put back in the 'tWINs' 😎🤙🏼	great fun alway guy great see win put back twin	1
I can only imagine how much time this took...	imagin much time took	0
Hight to low	hight low	0
Nice vid Dude Perfect!!! One of the best videos I've seen this week!	nice vid dude perfect one best video ive seen week	1
You guys can never make a bad video	guy never make bad video	-1
i can tell by your comment	tell comment	0
it was high to low and low to high.	high low low high	0
Who is inside the panda 🐼 costume	insid panda costum	0
In the 4 cars around the world did he throw a credit card for the 3rd one	4 car around world throw credit card 3rd one	0
i hate when they scream	hate scream	-1
2023 here watch again  👇	2023 watch	0
DUDE perfect is better than team 10	dude perfect better team 10	1
Twisted Fate Cosplay :D	twist fate cosplay	0
What happened to him	happen	0
Do trick shots will Lamelo Ball	trick shot lamelo ball	0
You should flip a car next	flip car next	0
The 0000000000000000000000000000000000000000000000000000000.1 percent who see this commet are amazing awesome and have a wonderful day	00000000000000000000000000000000000000000000000000000001 percent see commet amaz awesom wonder day	1
try R.C on fire	tri rc fire	-1
Hello from port Arthur Texas!! Love you guys videos!!! Us Texans need something to make us smile and you guys do. At the moment I've been hearing helicopters going over my house to rescue people. It's loud. Please pray for Texas!! 😘👏🏽👏🏽	hello port arthur texa love guy video us texan need someth make us smile guy moment ive hear helicopt go hous rescu peopl loud pleas pray texa	1
1:25 I can do this one!😉	125 one	0
2025: kicks soccer ball into trash can hits a water bottle the water bottle gets cap flipped😂	2025 kick soccer ball trash hit water bottl water bottl get cap flip	0
In every video tyler turns into the rage monster	everi video tyler turn rage monster	-1
the second person lost because of a rocket motor cato which means the rocket motor which they didnt build exploded so it was unfair to him	second person lost rocket motor cato mean rocket motor didnt build explod unfair	-1
Who is there before the 1 million likes?	1 million like	1
at the beach the floor is really lava	beach floor realli lava	0
Twin shot was da best	twin shot da best	1
where do you buy that airplane	buy airplan	0
A spoon fell onto your pants the dik part lol	spoon fell onto pant dik part lol	1
Yeah; It was pretty dumb. But modern media and our mindsets are like:    Ooh a new thing! My friends have one!?!? Hell yeah! I need to fit in.    It died because of its growing influence. Take 'Man's not hot'. I couldn't go 5 meters in school without a kid going: *smoke trees* or something like that. Now; it vanished.  Why? Because of its widespread use. It basically killed itself	yeah pretti dumb modern media mindset like ooh new thing friend one hell yeah need fit die grow influenc take man hot couldnt go 5 meter school without kid go smoke tree someth like vanish widespread use basic kill	-1
why do you shout like.....all the time...I don't get it	shout likeal timei dont get	1
I'm chief chafer and Mr. Bury me	im chief chafer mr buri	0
dude perfect you were on fox 8 news	dude perfect fox 8 news	1
Thanks!  We had a great time shooting it!	thank great time shoot	1
5:35 did any1 see that purple transparent dot in the middle of the screen?	535 any1 see purpl transpar dot middl screen	0
Insane tube challenge, don’t you agree?          Btw, I’m planning on making a gaming channel, when I reach at least 100subs, when so, I’ll be gifting one of my subscribers (if they play one of the following games) anything they want in either: Arena Of Valor, Fortnite, Roblox, Minecraft, and others that might not be listed. =)	insan tube challeng dont agre btw im plan make game channel reach least 100sub ill gift one subscrib play one follow game anyth want either arena valor fortnit roblox minecraft other might list	0
you guys are so crazy that I thought you guys edited all the times you missed but it problem takes lot and lots practice😊😆	guy crazi thought guy edit time miss problem take lot lot practic	-1
5:48  he could have died	548 could die	-1
Everyone: wow that trick shot is sick  me (pushing my ego): i can do that, i can do that as well, hmm yh i can do that as well	everyon wow trick shot sick push ego well hmm yh well	1
Watch OUR new PAPER AIRPLANE TRICK SHOT VIDEO! (Better than Dude Perfect?)	watch new paper airplan trick shot video better dude perfect	1
How many RC cars we’re broken and how much did it cost JEEZ	mani rc car broken much cost jeez	-1
R.I.P silver bullet,  February 5, 2018 to Jan 14, 2019	rip silver bullet februari 5 2018 jan 14 2019	0
Liam Diamond that's what's up	liam diamond that what	1
I was wonder how many times they had to redo this to get it in or did they get it in first shot?	wonder mani time redo get get first shot	0
Yes!!! They used one of my recommendations!!! And... I wonder how many likes this can get...	ye use one recommend wonder mani like get	1
Codys reaction was so late though	codi reaction late though	0
You're awesome guys ✌️	your awesom guy	1
Now and arrow last shot	arrow last shot	0
How is your house so big?	hous big	1
😂😂 at the around the world shot he throwed a Credit Card	around world shot throw credit card	0
Awosome how to join with you	awosom join	1
Next year there gonna get nukes	next year gon na get nuke	0
So no one going to talk about how they missed the high five 6:06	one go talk miss high five 606	-1
you guys are fake what do you think we are fool.betch	guy fake think foolbetch	-1
This video is very fantastic  I'm from Egypt😇  I love this channel very very very much  Thank you💚💚💚	video fantast im egypt love channel much thank	1
Closer further	closer	0
If culd do this my life Wuld be EAZYYYYYY  Im font need so much more im just can chill in my bed	culd life wuld eazyyyyyy im font need much im chill bed	0
No they are the only reason I have a YouTube account in the first place	reason youtub account first place	-1
why do u only put the good parts in I wanna see u fail because your channel sucks ####	u put good part wan na see u fail channel suck	-1
What can be done to get a professional throwing competition in the Olypics... accuracy and distance .....???	done get profession throw competit olyp accuraci distanc	0
God, i would report a glitch in current space continuum, please patch it.	god would report glitch current space continuum pleas patch	1
I agree	agre	1
this is way better than any jake paul's video... 😎😎😎	way better jake paul video	1
What Wow uoals to no. Saked Acm	wow uoal sake acm	1
How many tries does it take for a normal human to do one trick shot	mani tri take normal human one trick shot	0
like and you will find 2,000 dollars today or this night	like find 2000 dollar today night	1
Does Dp still have there show on Nick	dp still show nick	0
Owen is so cute	owen cute	1
What the.... FUDGE!!!!!!🤪🤬🤨	fudg	0
Everything else apart.. that Panda was amazing 😂😋	everyth els apart panda amaz	1
this was posted on my birthday😍	post birthday	0
I am watching in April 2019. Anyone else???	watch april 2019 anyon els	0
my favorite was all of the coaster ones	favorit coaster one	1
Flip an iPhone or a touch screen phone!    Before I flip out! lola	flip iphon touch screen phone flip lola	0
I loved this video it was epic carac	love video epic carac	1
Hey guy you are awesome of dude perfect and I throw water bottle before I got make it flip Water bottle 😀	hey guy awesom dude perfect throw water bottl got make flip water bottl	1
F in the chat for that ladder.	f chat ladder	0
Both are fake like all their vids	fake like vid	-1
I was so happy I really broke my bed	happi realli broke bed	1
You should do tennis edition	tenni edit	0
Nice music	nice music	1
Lets be honest this is reality    Sub to me) Nothing   Like) Nothing   Comment) Nothing   Thats life 4 you	let honest realiti sub noth like noth comment noth that life 4	1
I love your  tricks	love trick	1
Twisted fate main	twist fate main	0
officially the worst dp vidéo ever.	offici worst dp vidéo ever	-1
Dude Perfect? More like Dude Pringles	dude perfect like dude pringl	1
I can swear that there's no behind the scenes wrong things	swear there behind scene wrong thing	-1
Do you ever wonder who is in the panda suit?	ever wonder panda suit	0
These guyz r lit😝😝😝	guyz r lit	0
Find the differences 😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😙😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😚😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗😗  Theres two!	find differ there two	0
