CommentTextDisplay	cleanComment	Sentiment
I saw someone else in the slide flip	saw someon els slide flip	0
Water.  Polo.  Trick.  Shots.	water polo trick shot	0
leave like if you love or like them!	leav like love like	1
17 scenes with coby in it	17 scene cobi	0
that bitcoin one was at a lake	bitcoin one lake	0
Flip old Handys and buckets	flip old handi bucket	0
you guys should do trap shooting for your next sport sense u guy hunt and in love trap shooting.  ps great video loved it!	guy trap shoot next sport sens u guy hunt love trap shoot ps great video love	1
owen is cute ong protect him	owen cute ong protect	1
What sort of cretin puts his kitchen knives in a dishwasher  you monsters	sort cretin put kitchen knive dishwash monster	0
4:52 its the high to low but when ty throws it back up to Garrret its being played in reverse	452 high low ty throw back garrret play revers	0
Well k guess I am	well k guess	0
They should do a volleyball stereotypes	volleybal stereotyp	0
So cool people I subscribed	cool peopl subscrib	1
10 million views in 2 hours on one video	10 million view 2 hour one video	0
Like who is watching thus video in 2021	like watch thu video 2021	1
The back toss fire did you do it 1st time or it burned something like that	back toss fire 1st time burn someth like	0
You Like Dude Perfect!  Like! Go to Our Channel And See A 1 Year Old Make A 50ft Basket!	like dude perfect like go channel see 1 year old make 50ft basket	1
Anonymous 1337  plus it's him playing the piano did they do anything with a piano	anonym 1337 plu play piano anyth piano	0
racemx904 its sugar glass it isnt real	racemx904 sugar glass isnt real	0
79314441 views.... holy crap... love this !!!	79314441 view holi crap love	0
Who else is waiting for season 11 on fortnite	els wait season 11 fortnit	0
it takes them 2:55 second to flip a water bottle	take 255 second flip water bottl	0
is this a 38mm motor mount.	38mm motor mount	0
I do the first one everyday	first one everyday	0
Paper airplane trickshots	paper airplan trickshot	0
I want this back 😢😢😢	want back	1
The buffering icon is a spinner	buffer icon spinner	0
Like find the difference 😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😛😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😛😜😜😜😜😜😜😜😜😜😜😀😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😛😜😜😜😜😜😜😜😜😜😜😜😜😝😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜	like find differ	1
Don't Believe Dp Team cuz go to his channel... 0 subs	dont believ dp team cuz go channel 0 sub	0
The First One	first one	0
You ran out of contain	ran contain	0
Hey guys today's my birthday am turning 11 could you please hit 100 hundred likes on my video and subscribe that be the best birthday present you'll give me it's called trick shots in Ross	hey guy today birthday turn 11 could pleas hit 100 hundr like video subscrib best birthday present youll give call trick shot ross	1
You said it was going to be a swish on the basketball trick shot but it was a bank shot	said go swish basketbal trick shot bank shot	0
Those planes are the only acceptable use of Styrofoam. Just sayin	plane accept use styrofoam sayin	1
running on water is copied by romanatwood	run water copi romanatwood	0
🐶this is ben.....ben doesn't have any friends every like=new friend	benben doesnt friend everi likenew friend	1
The song is like: Uh, Uh, he has a beyblade!	song like uh uh beyblad	1
didnt know What's indide guy know how to throw a card	didnt know what indid guy know throw card	0
The blind balloon blaster	blind balloon blaster	-1
I could imagine Garrett making a three engine 🚀 😬😬😬	could imagin garrett make three engin	0
Why german	german	0
What’s the blue juice	what blue juic	0
What's up dudeperfect I subscribed to you're channel real life trick shots is my favorite video I think you guys should do a water bottle flipping video 💧	what dudeperfect subscrib your channel real life trick shot favorit video think guy water bottl flip video	1
thanks for making the video the trickshots were awesome	thank make video trickshot awesom	1
If you pause it at 2:01 the ladder bends	paus 201 ladder bend	0
*I LOVE THOSE*	love	1
Saw this on instagram	saw instagram	0
This is every lazy persons dream	everi lazi person dream	0
You can be a cricketer because your aim and throwing speed is unbelievable	cricket aim throw speed unbeliev	-1
Diggin the Man United gear Garret!	diggin man unit gear garret	1
Is dis all first try ??	di first tri	0
Martin Tiger dude. After years of watching it kinda becomes boring. And shot are indeed less impressive. But still hard.	martin tiger dude year watch kinda becom bore shot inde less impress still hard	-1
When I watching this channel in 4 years ago but there are still look like same	watch channel 4 year ago still look like	1
Can you make coby blue and cory red pls	make cobi blue cori red pl	0
I just bought some of your merch	bought merch	0
Bro get a life	bro get life	0
Neenja TV are you in the future? Lol	neenja tv futur lol	1
IM laugh see Silver bullet exploade not launch	im laugh see silver bullet expload launch	1
wish i got free stuff for working a every day job instead of playing all day	wish got free stuff work everi day job instead play day	1
I just love these guys and I don't know why	love guy dont know	1
Was Panda reading a Bible?	panda read bibl	0
Subscribe = Kiss Your Crush😊  Like = Luck tomorrow 🍀    Ignore = BADLUCK FOR 13 Years 😈	subscrib kiss crush like luck tomorrow ignor badluck 13 year	1
Automatic like button pressed on 3:50	automat like button press 350	1
Honestly this is so accurate...	honestli accur	0
I think this channel will surpass pewdiepie..	think channel surpass pewdiepi	0
What ever happened to just shrugging it off?	ever happen shrug	0
i like how they get over exited	like get exit	1
How to by this plane	plane	0
Pls can everyone watch my most recent vid also pls sub	pl everyon watch recent vid also pl sub	0
Oh now this is a great too	oh great	1
5:38 he technically caught it because it never hit the ground	538 technic caught never hit ground	0
Chief Chafer is the most hilarious. Aside from Rage Monster, of course.	chief chafer hilari asid rage monster cours	0
About a month ago I made a prediction that because of the fidget spinner trend that you guys would make a fidget spinner trick shots video and I was right! I figured this would probably happen because you did one about bottle flipping and that was the latest craze at the time. I was so hyped when I found out that I said something psychic! You guys are the best YouTube channel ever! P.S May I have a shoutout? Thanks for making me forget all the bad things in life and helping me realize what was right in front of me, PURPOSE.	month ago made predict fidget spinner trend guy would make fidget spinner trick shot video right figur would probabl happen one bottl flip latest craze time hype found said someth psychic guy best youtub channel ever ps may shoutout thank make forget bad thing life help realiz right front purpos	1
Swishing pringle swisher	swish pringl swisher	0
How the heck does the card pass through celery but not all the way through the banana 🍌 🤔	heck card pass celeri way banana	0
you should flip the food	flip food	0
How would they do that	would	0
+OzzieBloke This is the fucking internet not some high school english class.	ozzieblok fuck internet high school english class	-1
I have that car but I can'  do this	car	0
Hey dude perfect! I have two of your apps on my phone! Does that mean im awesome?	hey dude perfect two app phone mean im awesom	1
Low to high or high to low  I don't care  and I don't know	low high high low dont care dont know	1
This is good but don't forget Lightning McQueen went back to help King what a guy	good dont forget lightn mcqueen went back help king guy	1
Music by mona lisa by obb	music mona lisa obb	0
I have a fidget spinner that spins forever its called a *fan*	fidget spinner spin forev call fan	1
i know you had to do a lot of redo's for each trick shot	know lot redo trick shot	0
Flip the panda next	flip panda next	0
And they say kids these days lol	say kid day lol	1
Wait, then what was Garrett's score?	wait garrett score	0
Rip couch	rip couch	0
Every time ty smashes a bottle he screams the same exact way each time	everi time ty smash bottl scream exact way time	-1
OMG THATS THE SAME BEACH I USED TO LIVE BY HOLY HECKING	omg that beach use live holi heck	0
Do not try this at home	tri home	0
I,liked my comment because nobody else will like it	ilik comment nobodi els like	1
Do parkour with bottle flips at the sane time if you can	parkour bottl flip sane time	0
you should flip a football	flip footbal	0
Any one else australian if u are say in the comments                          M.	one els australian u say comment	0
You should do more videos like this where you just act normal after a trick shot. Also, the repeating trick shot with the coasters was good. You should do more repetitive\u200b ones like that.	video like act normal trick shot also repeat trick shot coaster good repetitiveu200b one like	1
Who else found there stereotype in this.	els found stereotyp	-1
Ty is Green Arrow	ty green arrow	0
Me.pool that is me	mepool	0
I can't believe what they do but it's awesome	cant believ awesom	1
Your amazing guys	amaz guy	1
you guys should do ninja trick shots	guy ninja trick shot	0
Your viodoes so sick	viodo sick	-1
2:03, that wasn't a real ladder, it literally bent	203 wasnt real ladder liter bent	0
They are so clever	clever	1
Love it so much favorite one	love much favorit one	1
Just think about how much math and science they had to do for these to go perfect. Wow	think much math scienc go perfect wow	1
Hoy crap 38,000 dislikes this is impossible noooooooooooo!!!!!!	hoy crap 38000 dislik imposs noooooooooooo	-1
'Plane to the chest!!' (pats stomach...)	plane chest pat stomach	0
What beach is that	beach	0
Cody grew a nice beard	codi grew nice beard	1
Why do people dislike these vids I don’t see what’s wrong, except that your disliking the vids.	peopl dislik vid dont see what wrong except dislik vid	-1
That poor ladder	poor ladder	-1
I love Owen	love owen	1
Who remembers Mrbeast most expensive crackers	rememb mrbeast expens cracker	0
i wonder what the people thinked when tyler did rage monster😂	wonder peopl think tyler rage monster	-1
